id_origine,name,accuracy,remaining geometry
2031,La magie de Vaujany au pays d Oz - 30684 - UtagawaVTT.com,0.044270362534605055,[('SRID=4326;MULTILINESTRING((6.060911944439964 45.14820059468024,6.060918 45.14816,6.061346 45.147969,6.061905 45.14792,6.06209 45.147882,6.062122 45.147643,6.062017 45.147468,6.061899 45.14733,6.061651 45.147115,6.061322 45.146877,6.060962 45.146697,6.060979 45.146622,6.061106 45.146546,6.061091 45.146482,6.060888 45.146442,6.060822 45.146463,6.060664 45.146465,6.06061 45.146452,6.060464 45.146295,6.060177 45.146091,6.059942 45.146107,6.059852 45.146071,6.059474 45.146091,6.059208 45.146193,6.059086 45.146123,6.058476 45.146166,6.057958 45.146289,6.057417 45.146268,6.057160460207284 45.14615829829163),(6.056298893173246 45.145734165032145,6.056222 45.145693,6.056074871541786 45.145734563151976),(6.055509831106792 45.145818994107046,6.055321889741054 45.14576754041902))',)]
2326,Grande boucle au depart de Thurins - 6086 - UtagawaVTT.com,0.01378243826113842,[('SRID=4326;MULTILINESTRING((4.574180831752782 45.65368931144812,4.574502 45.653846,4.574981 45.654008,4.575129410201571 45.654038718321026),(4.578805107942081 45.65390630792058,4.578981 45.653806,4.579275 45.653539,4.579336 45.6536,4.579354008452473 45.65372005634982),(4.584786798241486 45.66166071198556,4.584713 45.661704,4.584283 45.661865,4.584225 45.661918,4.584285 45.661981,4.584551 45.662041,4.58492 45.662058,4.585050773876197 45.66217287870892),(4.584887694290531 45.66278710900643,4.583511 45.662892,4.583345 45.662879,4.58293 45.662715,4.582784 45.662704,4.582546 45.66272,4.582263 45.662859,4.582141 45.663369,4.582114558182873 45.663411306907406),(4.570074828960621 45.67954866753624,4.570774 45.680086,4.570961993937127 45.68030120610744))',)]
2784,De La Verp a Heyrieux, par le chateau et le lac - 16382 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2033,Les bois de Bevenais - 30730 - UtagawaVTT.com,0.10792032070643623,[('SRID=4326;MULTILINESTRING((5.360259326152885 45.40996846930881,5.36044 45.41052,5.360434629056643 45.410538261207414),(5.373838322255374 45.41632716500326,5.37414 45.41651,5.3747 45.41702,5.37508 45.41731,5.37521 45.41736,5.3763 45.4172,5.37674 45.41745,5.37725 45.41759,5.37747 45.41758,5.37765 45.41748,5.37784 45.41729,5.37794 45.41705,5.37828 45.41667,5.37839 45.41644,5.37861 45.41634,5.37871 45.41637,5.37909 45.41632,5.37949 45.41638,5.37992 45.4166,5.38014 45.41687,5.38056 45.41724,5.38071 45.41745,5.38113 45.4178,5.3814 45.41761,5.38153 45.41759,5.38182 45.41743,5.381868879667722 45.417258921162976),(5.414769407339091 45.409933135779696,5.41479 45.40994,5.41517 45.41018,5.41545 45.41064,5.41573 45.41086,5.41594 45.41111,5.41609 45.41141,5.41604 45.41165,5.41583 45.41184,5.41565 45.4119,5.41556 45.412,5.41527 45.41216,5.41458 45.41227,5.414292209302324 45.41258395348837),(5.414292209302324 45.41258395348837,5.414288823529411 45.41258764705882),(5.414288823529411 45.41258764705882,5.414279867549669 45.41259741721854),(5.414279867549669 45.41259741721854,5.41425 45.41263,5.41412 45.41266,5.41398 45.41277,5.41412 45.41261,5.41422 45.41256,5.414279867549669 45.41259741721854),(5.414279867549669 45.41259741721854,5.4143 45.41261,5.414288823529411 45.41258764705882),(5.414288823529411 45.41258764705882,5.41428 45.41257,5.414292209302324 45.41258395348837),(5.414292209302324 45.41258395348837,5.41435 45.41265,5.41513 45.41287,5.41584 45.41288,5.41619 45.41281,5.41716 45.41295,5.41753 45.41289,5.41809 45.41268,5.41813 45.41224,5.41819 45.41207,5.41848 45.41164,5.41855 45.41142,5.41887 45.41081,5.41894 45.41021,5.41903 45.41007,5.41909 45.40959,5.41921 45.40933,5.41921 45.40905,5.41925 45.40889,5.41944 45.40869,5.419500898731801 45.408560590194924))',)]
2328,Autour de Courzieu - 6112 - UtagawaVTT.com,0.014639396888569476,[('SRID=4326;LINESTRING(4.536214941315135 45.7361095546296,4.5362219 45.736074,4.5362856 45.7358019,4.5363206 45.7355091,4.5357284 45.7356924,4.5346541 45.7359351,4.5344019 45.7360645,4.5340883 45.7359567,4.533852306437986 45.73579140054467)',)]
2785,Matheysienne 2017 : "Les vallons des quatre lacs" - 37 km - 16392 - UtagawaVTT.com,0.004986663518431854,[('SRID=4326;MULTILINESTRING((5.780228583993774 45.0349952898859,5.780130168 45.034930911,5.780071327 45.034911046,5.780006871 45.034869052,5.78001454437974 45.03484588325815),(5.779762920562125 45.03451832353022,5.779719707 45.034468984,5.779687581731564 45.034342348725154),(5.779562749508977 45.03391629368736,5.779421814 45.033866325,5.779446876 45.033847801,5.779525836851733 45.03371625089972),(5.781069156218323 45.00005413908681,5.781207255 45.000071372,5.781690052 45.000063785,5.781735636441884 45.00005890122855),(5.774749288077046 44.95376823621082,5.774993024812497 44.9541239892023))',)]
2042,Grenoble - La Bastille - 31058 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2331,Col de Porte - Sarcenas - Saint Egreve - 61 - UtagawaVTT.com,0.002097524432388784,[('SRID=4326;MULTILINESTRING((5.726969607143437 45.255861100669115,5.7269025 45.2558184,5.7266021 45.255518,5.726462689744182 45.25533867868559),(5.694087921052343 45.23977613227188,5.694065641182084 45.239708016982775))',)]
2786,Tour du Connexe "facon Matheysienne 2017" - 16431 - UtagawaVTT.com,0.010715589354247324,[('SRID=4326;MULTILINESTRING((5.756095605291897 45.044811210583795,5.7561 45.04482,5.75608 45.04485,5.7561 45.04495,5.75613 45.04498,5.75612578461483 45.045043230777544),(5.706092201623818 44.96284,5.70592 44.96284,5.7058 44.96281,5.70564 44.96273,5.7055 44.96276,5.70539 44.9627,5.70526 44.96272,5.705225924995529 44.96273893055804),(5.733379483033279 44.97101950458125,5.733383139761814 44.97101575409045),(5.734480341776679 44.97113251815915,5.73467 44.97179,5.73467 44.97233,5.73501 44.97297,5.735421282721731 44.97352681353096))',)]
2045,Tour du Beaujolais  - Lamure sur Azergues - Tarare (Etape 3/3) - 3108 - UtagawaVTT.com,0.025844215731231125,[('SRID=4326;MULTILINESTRING((4.447137849960656 46.1029766602653,4.4460017 46.1026557,4.4421387 46.1027208,4.4396285 46.1019987,4.434201133697964 46.101706771510976),(4.32823813902468 45.90636001370091,4.32807916 45.906321573,4.32728821 45.905840574,4.326675845 45.904951426,4.326144217 45.904510834,4.324913814 45.904352574,4.324660171882845 45.90429848226078))',)]
2056,Col de Baure - 3129 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2068,Autour de Genay - Les Monts d Or - 3169 - UtagawaVTT.com,0.022041146937576077,[('SRID=4326;MULTILINESTRING((4.835360588042319 45.89201865650595,4.839942981795251 45.89559987034717),(4.847008983391296 45.85541211315109,4.84631 45.854568),(4.84631 45.854568,4.846347 45.854014),(4.846347 45.854014,4.846692964264058 45.853950471163905),(4.826428570349782 45.82961923430109,4.821873094010728 45.82997262264118),(4.847010178513702 45.855411014930496,4.84631 45.854568),(4.846347 45.854014,4.846666502681099 45.85387416875326))',)]
2333,Parc de Miribel-Jonage, les chemins de halage - 6313 - UtagawaVTT.com,0.007579130561864357,[('SRID=4326;LINESTRING(4.925538435273806 45.80326125741099,4.924784023 45.803593,4.924719986 45.803651,4.92446702 45.80418502,4.924127972 45.80463403,4.924088996 45.80469598,4.92401599 45.80480502,4.923980031 45.80488499,4.923920017 45.80495799,4.923342391277563 45.80559502883111)',)]
2057,Sur les traces de la rando des pizzas 2017 - 31389 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2334,Le chateau de Saint-Quentin-Fallavier - 6329 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2788,De Sainte Catherine : Croix Bicouri et Chapelle Saint Pierre - 1651 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2058,Le Mont Verdun au depart de Chasselay - 31406 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2070,Saint-Georges-d Esperanche - 31711 - UtagawaVTT.com,0.01878028893077115,[('SRID=4326;MULTILINESTRING((5.051012633682566 45.57060579486223,5.050988 45.570592,5.050775 45.570532,5.050582 45.570462,5.050465 45.570365,5.050365 45.56998,5.05029 45.569897,5.050069910479605 45.569829535373145),(5.036396397174017 45.573803879705025,5.036008 45.573598,5.033857 45.572582,5.032567 45.572017,5.032473540721595 45.57196245313491),(5.130014311511024 45.52308482029979,5.130287 45.523192,5.130925 45.523415,5.13171 45.523718,5.131994721509799 45.52383939774264),(5.140562244837821 45.52814254481547,5.140615 45.52819,5.141242 45.528648,5.141387 45.528688,5.14164 45.528807,5.141775 45.528855,5.141925 45.52889,5.142242 45.528993,5.142788020854925 45.52911991789102))',)]
2790,Tour du Mont Verdun - Thou depuis le Parc de la Tete d Or - 1652 - UtagawaVTT.com,0.0005691276891594966,[('SRID=4326;LINESTRING(4.782749649102242 45.848189837366576,4.782733 45.848141,4.782694 45.848094,4.782710788549362 45.847981821965625)',)]
3849,Au fil des lauzes de Meaudre - 12415 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2061,Les cretes beaujolaises - 31505 - UtagawaVTT.com,0.0011703684591121476,[('SRID=4326;MULTILINESTRING((4.681489923085652 45.989576331877174,4.681962742291941 45.989557159113104),(4.683878060475317 45.99036884416845,4.684025290992118 45.99038531981688))',)]
2071,La Classique de Tassin - 31796 - UtagawaVTT.com,0.024606712403525285,[('SRID=4326;LINESTRING(4.755652503708977 45.77701307855912,4.755586 45.776501,4.755537 45.776342,4.755463 45.775837,4.755361 45.775707,4.75539 45.775272,4.755308 45.775034,4.755337 45.774964,4.755445 45.774856,4.755852 45.774655,4.756101 45.774473,4.756314 45.774276,4.756785 45.77373,4.756892 45.773558,4.757139 45.773349,4.757341 45.773137,4.758131 45.772569,4.758454 45.772409,4.75906 45.772157,4.759313 45.772075,4.759691 45.771875,4.759844928323251 45.771822590088334)',)]
2791,Pollionnay - Yzeron - Vaugneray - 1653 - UtagawaVTT.com,0.0012087070375876837,[('SRID=4326;LINESTRING(4.602830086487842 45.741529009459406,4.60269 45.741535,4.602653 45.741485,4.602686 45.741458,4.602689 45.741441,4.602738 45.741419,4.602763 45.741349,4.602785428353976 45.74134152388201)',)]
2059,Col de la Tencon par la plaine - 3148 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2060,Bois des Vouillants : Coup de Sabre - 31493 - UtagawaVTT.com,0.007991066845503127,[('SRID=4326;LINESTRING(5.682763640212052 45.170276558707364,5.682645 45.170295,5.68259167 45.17028667,5.682465 45.17032,5.68246 45.17027667,5.68236333 45.17025,5.682035 45.17025167,5.68197833 45.17022,5.68187333 45.17021333,5.681775 45.17017,5.681719024175479 45.17017570930107)',)]
2072,Grenoble - Corenc - 31852 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2793,Bois de Saint-Didier - Belmont - 16560 - UtagawaVTT.com,0.02673063309764969,[('SRID=4326;MULTILINESTRING((5.335311910017972 45.490079499615646,5.335191004 45.490091052,5.33505681 45.490180571,5.334797809 45.490290793,5.334444763 45.490341335,5.334421294 45.490524229,5.33451274 45.490884818,5.334594045 45.491113393,5.33463344 45.491392929,5.334713906 45.491693001,5.334702255 45.491860807,5.334811136 45.492062643,5.334888166 45.492236065,5.334959999 45.492354669,5.335003501 45.492534377,5.335022444 45.492556756,5.335192596 45.492668655,5.335376244 45.492745517,5.335626612 45.492909299,5.335602136 45.492983647,5.335502308 45.493037039,5.335422537207634 45.49310594839939),(5.326148450098583 45.49007331426276,5.325984741 45.489960713,5.325451065 45.489727445,5.324686468 45.489258729,5.324188742223607 45.48898956095115))',)]
3850,Autour de Meaudre - 12416 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2065,Haut-Beaujolais, de la Buche jusqu au Fouilloux en passant par la Croix Bleue - 31655 - UtagawaVTT.com,0.029122724951421645,[('SRID=4326;MULTILINESTRING((4.358802086166492 46.11650624764673,4.358900241021996 46.11596055714781),(4.356828737942507 46.09196259672346,4.356754 46.092028,4.356045925029086 46.09233375964653),(4.355419088294254 46.09261586826625,4.355305 46.092668,4.355037 46.09275,4.354624714973941 46.09276223773363),(4.351878462707395 46.09260704198346,4.351582 46.092452,4.350606 46.092244,4.350033 46.092287,4.349611 46.092353,4.348648 46.092322,4.34746 46.092057,4.344963 46.091961,4.344655738506073 46.09197083374798))',)]
2073,E Enduro Mont d Or Series - 31933 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2794,Tour du Neron corrige - 16567 - UtagawaVTT.com,0.025810719773516302,[('SRID=4326;MULTILINESTRING((5.719296207690263 45.23544689349899,5.71922 45.23574,5.71916 45.2359,5.71904 45.23607,5.71885 45.23645,5.71862 45.23799,5.71847 45.23816,5.718460349502922 45.23817809468202),(5.717579371621343 45.24030717630981,5.717473082754847 45.24056957694897),(5.712629954472263 45.24449895336779,5.71171 45.245,5.7116 45.24496,5.71135 45.2448,5.71108 45.24477,5.71077 45.24485,5.71041 45.24509,5.71011 45.24514,5.70984 45.24523,5.70963 45.24538,5.7092 45.24542,5.70899 45.24566,5.70878 45.24575,5.708501600550154 45.245821845019314))',)]
5063,Monts du Lyonnais - La balade de Saint Gorgolu - 11817 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2795,Boucle Solaize - 1657 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
5064,Tour de la zone centrale des Coteaux du Lyonnais - 1182 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2079,Le tour du Neron - 31 - UtagawaVTT.com,0.08849445687757908,[('SRID=4326;MULTILINESTRING((5.719143895435757 45.23552966123837,5.7190061 45.2361202,5.7186842 45.2369785,5.7184911 45.2378368,5.718366776283519 45.238198397188086),(5.717560875050386 45.2400907222847,5.717274561604412 45.24069190047089),(5.712643592820648 45.24449546213206,5.7122898 45.2447248,5.7111096 45.2452826,5.7106161 45.2454543,5.7099509 45.2457333,5.709157 45.2460122,5.7083845 45.2463341,5.7082558 45.2463984,5.7072258 45.2469563,5.7071829 45.2469349,5.70710483965187 45.246817809477804),(5.70518739011468 45.24591862714993,5.701811390972564 45.244013768888095))',)]
2796, Les landes de Montagny 2005 - 40 km - 165 - UtagawaVTT.com,0.0002590697890272673,[('SRID=4326;LINESTRING(4.696985554119626 45.57764654337296,4.696933 45.5776639,4.696988121159083 45.577654452431965)',)]
5065,Meyzieu - Miribel - Jonage - 11923 - UtagawaVTT.com,0.006865636886279991,[('SRID=4326;MULTILINESTRING((4.972110838754456 45.806768364999044,4.971974889213745 45.80682555038218),(4.925534852095341 45.803168288149344,4.925445355 45.80318003,4.925005138 45.803417489,4.92470121 45.803656289,4.924395774 45.804217039,4.924061503 45.804762952,4.923649281 45.805255976,4.923330107321065 45.80559244231379))',)]
2082,Espace Bel Velec - Gate 1: Froges - Laval - 32125 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2084,Autour de l Albenc - 3220 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2798,Bernin - Bois Francais - La Tour d Arce - 1663 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
5066,Du stade de Meyzieu au stade de Gerland - 12009 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2086,Rocher de Comboire - 32266 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2800,Vaise - Mont Thou - 16682 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
5067,Monts du Lyonnais - Viree des Grands Ducs - 1207 - UtagawaVTT.com,0.08068626968338943,[('SRID=4326;MULTILINESTRING((4.424828218989876 45.80723055496375,4.424156 45.808889,4.424106371295137 45.80905965309041),(4.39489638687158 45.815648867334474,4.394874 45.815639,4.394224 45.815471,4.393823 45.815073,4.393341 45.814227,4.39248 45.813568,4.391701 45.813402,4.390476 45.813334,4.390315 45.812482,4.390578322216701 45.81208917505378),(4.393398893693689 45.810311298493055,4.393499 45.809859,4.393616 45.809542,4.394064 45.809489,4.394026165078551 45.80938627995625),(4.386375968280183 45.795567102105046,4.386402 45.795544,4.387561 45.795568,4.388263 45.79542,4.38851 45.795146,4.388426 45.794607,4.388571 45.793345,4.389500583052957 45.79368869641613),(4.41160060910761 45.79408997437966,4.411289 45.793602,4.411138 45.79302,4.411366 45.792251,4.411302338867801 45.79220861296768),(4.415107258411698 45.78653594712845,4.415454 45.786371,4.415682 45.785601,4.416656073201208 45.7851062479681),(4.41677688500762 45.7797219419763,4.416795 45.779326,4.415999 45.778666,4.415197 45.77787,4.414385 45.776805,4.413639 45.775784,4.413495 45.775382,4.413032 45.775031,4.412998 45.774131,4.412988 45.773861,4.41336 45.773495,4.412971899307423 45.772985498351865),(4.4288024991217 45.769607256123855,4.429942 45.769902,4.431023 45.769567,4.431653 45.76924,4.432813 45.769308,4.43357 45.768934,4.434409427859555 45.76893472520766),(4.456022657716911 45.71666932128344,4.456626 45.716482,4.457393 45.716377,4.45797 45.716366,4.459175 45.715938,4.460252 45.715558,4.46088 45.715186,4.461244 45.714639,4.461421 45.714231,4.461145 45.713741,4.460491 45.713438,4.460162 45.71322,4.459384218759846 45.712904856599984),(4.459326801578984 45.71142318537959,4.459585273952785 45.71139916615406),(4.4615081155629 45.71201461510981,4.461725 45.71211,4.462363 45.712008,4.462858 45.711504,4.463562 45.711445,4.464334 45.711476,4.4650313996334 45.71181113926827))',)]
2801,Bernin - Les Adrets - 1670 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
5068,VTT Chartreuse 2007 - 30 km - 1212 - UtagawaVTT.com,0.010421752358303659,[('SRID=4326;MULTILINESTRING((5.778621725617601 45.437433834714554,5.778636932 45.437466782,5.77889476 45.438000876,5.779077234 45.438369177,5.779716438 45.438736724,5.780191272 45.438941242,5.780307735897241 45.43904790560488),(5.819576750345628 45.47346241292213,5.819561239 45.473423721,5.819393266 45.473079728,5.819255991942577 45.47274137448376),(5.770328584540036 45.46503572403919,5.77039375 45.465023294,5.770344991581138 45.464982503484244))',)]
5401,Rallye des 3 boucles 2008 - 40 km - 2042 - UtagawaVTT.com,0.05969511087550028,[('SRID=4326;MULTILINESTRING((4.947396816261092 45.486138040227615,4.947848 45.486342,4.948251609198601 45.4869838143389),(5.002133494084531 45.54050944088785,5.000540107737078 45.54040899819546),(4.983016159989988 45.50856606068972,4.97505622074389 45.51053757225221),(4.960196279108422 45.51208777985476,4.955984 45.50607,4.95596386092919 45.50606188902117),(4.939691540242565 45.511779226957245,4.93763 45.512763,4.934424 45.512208,4.932392460323802 45.51366664826853),(4.931359599746455 45.514138906060865,4.931168837464378 45.51391506361427))',)]
2089,Bike  Arc Trail Center - Les 7 Laux - 32471 - UtagawaVTT.com,0.012607988387710283,[('SRID=4326;MULTILINESTRING((5.991782980341788 45.23927318541012,5.991743 45.23913,5.9917993378733 45.23906121538725),(5.989598985161397 45.23580162576823,5.989653 45.235665,5.989777 45.235521,5.989647 45.235445,5.989552199673636 45.235520971624126),(5.990161893819267 45.2347927297331,5.990027 45.234938,5.989956 45.234748,5.989891 45.234866,5.989789 45.234925,5.989716 45.234892,5.989704976345235 45.23485357174554))',)]
5403,Le Rallye de Bron a ma facon - 2056 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2092,Col de l Arzelier - Saint Andeol - 3251 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2803,Lyon Free Bike 2017 - Course expert - 50 km - 16749 - UtagawaVTT.com,0.012541419854176618,[('SRID=4326;MULTILINESTRING((4.830660082772747 45.724417807404755,4.831457 45.724673,4.831578730498859 45.72464172358717),(4.829413468033208 45.72078391975265,4.829001 45.720552,4.828086 45.719949,4.827126 45.719364,4.826264 45.719655,4.825517 45.71992,4.825460395729605 45.719954385090894),(4.814846897527311 45.76296130911644,4.814484 45.762903,4.814677 45.763127,4.814808286367337 45.76318229548969),(4.8313359675208 45.771290758864595,4.831337 45.771293,4.831308189983849 45.77158099463032),(4.839982245733709 45.797604650353044,4.83995 45.797593,4.839980210379929 45.79760935617603))',)]
2804,Simandres - Rando des grenouilles 2017 - 25 km - 16752 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2108,Vouillants - Sassenage - 33053 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2805,Sommet du Moucherotte - 1679 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3116,25eme Randonnee du Saucisson Chaud au Pays des Pierres Dorees 2020 - 31 km - 25912 - UtagawaVTT.com,0.012198789267241893,[('SRID=4326;MULTILINESTRING((4.647455508270895 45.865961064749165,4.646830906253441 45.86628804155717),(4.607915461540917 45.89207723359977,4.607899 45.892201,4.607984 45.89247,4.608102 45.892582,4.608377385464231 45.89262362803529),(4.609014784408758 45.893535156761075,4.608895 45.893781,4.608808 45.894039,4.608808550126206 45.89417103028932),(4.613362027581589 45.91498739310203,4.61352 45.915036,4.613718 45.915081,4.614341 45.915085,4.614836 45.915134,4.615504662987319 45.9151318004507))',)]
5406,Tour de Simandres - 20674 - UtagawaVTT.com,0.04304834307489591,[('SRID=4326;MULTILINESTRING((4.877461347194121 45.62731456749545,4.876805 45.627269,4.876205 45.627264,4.876133 45.627277,4.876062 45.627346,4.876079 45.628065,4.876198 45.628436,4.876299 45.628639,4.876366 45.628702,4.876542 45.628805,4.876989 45.628987,4.877757 45.629341,4.878731 45.629748,4.879044 45.629905,4.878903 45.630166,4.878789 45.63023,4.878277 45.630259,4.8777 45.630372,4.877372 45.630299,4.876937 45.630261,4.876855 45.63021,4.876711 45.630185,4.87656 45.63019,4.876472 45.630215,4.876416 45.630289,4.876348 45.630316,4.876221 45.630331,4.876189657722207 45.63031170056786),(4.843066542852299 45.61889780898817,4.84275 45.619028,4.842573 45.619077,4.842135652116393 45.61927101634599),(4.871484304523154 45.5942882167892,4.871541 45.594324,4.87168 45.594365,4.872521369517896 45.594458416304725),(4.871731211039533 45.59579569175044,4.871554 45.595753,4.871397 45.595773,4.870927 45.595788,4.870414 45.595681,4.870332 45.595686,4.870202349209062 45.595725338487846))',)]
5848,Les Echallees - Combe de Nave - 34959 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2112,Rando de Pommiers 2016 - 46 km - 33306 - UtagawaVTT.com,0.0009985011370742954,[('SRID=4326;MULTILINESTRING((4.616280491103611 45.93582500948786,4.616240552 45.935669001,4.616149163617547 45.935638809106486),(4.632927583136568 45.9369980912612,4.633178501925203 45.936957247451026))',)]
2806,Brignoud - Laval - Col du Lautaret - Descente par les Adrets - 16807 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3117,25eme Randonnee du Saucisson Chaud au Pays des Pierres Dorees 2020 - 42 km - 25913 - UtagawaVTT.com,0.029406010793626088,[('SRID=4326;MULTILINESTRING((4.648254641735611 45.86559532180582,4.648171 45.86564,4.647773 45.865782,4.646831739265159 45.86628605831875),(4.607915461540917 45.89207723359977,4.607899 45.892201,4.607984 45.89247,4.608102 45.892582,4.608377385464231 45.89262362803529),(4.609014784408758 45.893535156761075,4.608895 45.893781,4.608817 45.894006,4.608814173505888 45.89417316693749),(4.613362973501789 45.91498455565481,4.61352 45.915033,4.613718 45.915081,4.614113 45.915072,4.614836 45.915134,4.615504662987319 45.9151318004507),(4.660163648892552 45.935836024277826,4.660192 45.935941,4.660285 45.936032,4.660609 45.936248,4.660729 45.936346,4.660859 45.936523,4.660908 45.936576,4.661102 45.936715,4.661228493807372 45.93678326649922),(4.663253569405122 45.939313243532034,4.663294 45.939327,4.663369 45.939424,4.663375 45.939674,4.663396 45.939834,4.663563 45.940115,4.663836 45.940327,4.664357 45.940579,4.664758 45.940952,4.664796 45.940945,4.664874 45.940891,4.665038 45.940856,4.665333 45.940831,4.665705 45.940865,4.666036 45.940966,4.666187 45.941039,4.666387 45.941094,4.666585 45.941181,4.666949 45.94126,4.667097 45.941333,4.667406 45.941434,4.667715 45.941507,4.667786994417337 45.94149915155199),(4.672658418791315 45.928279929394876,4.672562 45.928112,4.672419 45.927763,4.672625 45.927657,4.673593628107008 45.927518237383666))',)]
5409,Saint-Clement-sur-Valsonne - Telethon 2018 (grand circuit : 31 km) - 20798 - UtagawaVTT.com,0.0868352897584482,[('SRID=4326;MULTILINESTRING((4.459745045221412 45.92566400493672,4.459582912960922 45.92609961891246),(4.45955155282515 45.92683530971108,4.459562145114099 45.92688567942556),(4.462611248454764 45.92714207343385,4.462663 45.927395,4.462645 45.928014,4.462707 45.928124,4.463147 45.928721,4.463189 45.928738,4.463434 45.928485,4.463589679374618 45.92837297978579),(4.465465830188158 45.93089295389224,4.46533 45.931177,4.465082 45.931576,4.46504 45.931681,4.465067 45.931855,4.466019 45.93267,4.466579 45.933398,4.466859 45.933608,4.46713 45.933757,4.467343 45.933841,4.467725 45.933928,4.468123 45.933987,4.468316075736623 45.934000601047295),(4.475148884398743 45.932499345450545,4.475257 45.932525,4.475351 45.932578,4.475401 45.932677,4.475375 45.932845,4.475132 45.933187,4.474704 45.933433,4.474793 45.933481,4.475574 45.9335,4.476536 45.933387,4.47689 45.933444,4.477141 45.933415,4.478224 45.933083,4.478749 45.932979,4.479211 45.932841,4.479678 45.932561,4.480284 45.931921,4.480622 45.931665,4.481185 45.931382,4.481419 45.931172,4.48176735790568 45.93077355690145),(4.431495756976814 45.97825007530549,4.430716 45.977676,4.429783 45.977252,4.429368 45.976771,4.429013 45.976451,4.428454 45.976068,4.428099746855852 45.97565009853681),(4.441639139971286 45.97066511802095,4.442116 45.971098,4.442516 45.971636,4.442859 45.972374,4.443042 45.973209,4.443128 45.973258,4.443213 45.97328,4.443541 45.973245,4.444051 45.973075,4.444448 45.972762,4.4442 45.971859,4.443806 45.971223,4.443514 45.970538,4.443487857111602 45.97020104721621))',)]
5849,Balade dans les vignes du Beaujolais - 34993 - UtagawaVTT.com,0.002677889622856194,[('SRID=4326;LINESTRING(4.665551748464708 46.013229582512984,4.665641 46.013121,4.665671 46.013002,4.665626 46.012884,4.665505 46.012789,4.665190102182153 46.0126521775857)',)]
2113,Le single de Bellecombe - 3338 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
2807,Saint-Germain - Chasselay - Mont Verdun - Mont Thou - Curis et retour - 16808 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
3118,Monts du Lyonnais : Pollionnay - Lentilly - Sainte-Consorce - 25992 - UtagawaVTT.com,0.0,[('SRID=4326;LINESTRING EMPTY',)]
5410,Long raid entre Lyon et Sain-Bel - 20918 - UtagawaVTT.com,0.0009474231621479749,[('SRID=4326;LINESTRING(4.493775749345396 45.66848754246542,4.493674 45.668188,4.49378791900569 45.667562335460936)',)]
